Employee_ID,Gender,Age,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Compensation_and_Benefits,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Attrition_rate
EID_18576,0,21.0,3.0,0,Franklin,Operarions,Behavioral,2.0,2.0,52.0,1.0,3.0,6.0,type2,3.0,2.0,0.7516,-1.615,1.0,2.0,6.0,5.0,0.1919
EID_1241,0,57.0,2.0,0,Franklin,Sales,Conceptual,35.0,4.0,28.0,1.0,4.0,6.0,type2,3.0,3.0,-0.1048,-0.4537,1.0,3.0,8.0,5.0,0.0493
EID_4351,1,57.0,3.0,0,Springfield,Sales,Conceptual,25.0,3.0,21.0,1.0,3.0,4.0,type3,2.0,4.0,-1.8176,-0.4537,2.0,2.0,5.0,3.0,
EID_7930,0,50.0,3.0,0,Springfield,Marketing,Behavioral,12.0,2.0,37.0,1.0,3.0,3.0,type3,3.0,2.0,-0.9612,-0.4537,2.0,3.0,8.0,4.0,0.1779
EID_11957,0,31.0,5.0,0,Clinton,Marketing,Behavioral,9.0,4.0,71.0,1.0,4.0,8.0,type3,2.0,3.0,-0.1048,1.8688,1.0,3.0,8.0,4.0,0.0968
EID_7408,0,51.0,4.0,0,Springfield,IT,Analytical,28.0,3.0,31.0,2.0,3.0,4.0,type2,3.0,5.0,0.030369762046957967,1.8688,2.0,3.0,9.0,3.0,0.1844
EID_16776,1,22.0,3.0,0,Springfield,Logistics,Behavioral,3.0,2.0,50.0,2.0,4.0,4.0,type3,1.0,3.0,-0.1048,0.7075,1.8956435290029412,2.0,6.0,3.0,0.1538
EID_7271,0,42.0,4.0,1,Washington,Sales,Directive,7.0,2.0,58.0,1.0,5.0,6.0,type3,2.0,3.0,-1.8176,0.7075,2.0,1.0,6.0,3.0,0.0312
EID_8446,0,49.0,4.0,0,Springfield,Operarions,Conceptual,12.0,3.0,74.0,1.0,2.0,8.0,type3,4.0,1.0,0.7516,-0.4537,2.0,3.0,8.0,5.0,0.1422
EID_5502,0,50.0,3.0,0,Lebanon,Production,Directive,19.0,2.0,34.0,1.0,5.0,5.0,type3,2.0,3.0,-0.9612,0.7075,1.0,3.0,6.0,4.0,
EID_13679,1,26.0,2.0,0,Clinton,Accounting and Finance,Conceptual,2.0,2.0,41.0,0.0,3.0,8.0,type2,1.0,3.0,0.7516,1.8688,1.891283892752725,2.0,7.0,5.0,0.1789
EID_7564,0,42.0,3.0,0,Franklin,Security,Behavioral,20.0,4.0,25.0,1.0,3.0,9.0,type3,4.0,3.0,-0.1048,-0.4537,2.0,2.0,9.0,5.0,0.0678
EID_17355,0,24.0,3.0,0,Lebanon,Accounting and Finance,Analytical,5.0,1.0,69.0,1.0,4.0,7.0,type2,4.0,3.0,-0.1048,-1.615,2.0,4.0,9.0,3.0,0.0969
EID_10392,0,35.0,1.0,1,Washington,Accounting and Finance,Behavioral,8.0,2.0,73.0,0.0,3.0,7.0,type3,3.0,3.0,-1.8176,-0.4537,2.0,3.0,6.0,3.0,0.1742
EID_16592,1,25.0,4.0,0,Springfield,R&D,Behavioral,6.0,3.0,51.0,2.0,2.0,8.0,type2,2.0,4.0,-0.1048,-0.4537,2.0,3.0,5.0,3.0,0.0986
EID_19194,0,20.0,3.0,1,Franklin,Sales,Conceptual,1.0,1.0,40.0,0.0,5.0,5.0,type2,3.0,3.0,-0.1048,-0.4537,1.0,1.0,8.0,3.0,0.3807
EID_21339,1,25.0,3.0,1,Lebanon,Marketing,Analytical,6.0,4.0,74.0,2.0,3.0,7.0,type3,1.0,3.0,0.7516,-0.4537,1.0,3.0,6.0,3.0,0.0112
EID_18271,1,39.0,4.0,1,Washington,Logistics,Behavioral,3.0,3.0,69.0,2.0,3.0,6.0,type2,1.0,3.0,-1.8176,0.7075,2.0,3.0,8.0,4.0,0.1543
EID_16153,1,26.0,3.0,0,Lebanon,Human Resource Management,Conceptual,4.0,2.0,46.0,0.0,4.0,5.0,type3,4.0,3.0,-1.8176,-0.4537,2.0,5.0,7.0,5.0,0.0942
EID_14753,1,25.0,2.0,1,Franklin,Production,Behavioral,6.0,2.0,46.0,1.0,1.0,8.0,type2,1.0,4.0,0.7516,-2.7762,1.0,3.0,8.0,3.0,0.0833
EID_17611,1,23.0,2.0,1,Franklin,IT,Analytical,4.0,4.0,33.0,1.0,3.0,2.0,type2,2.0,4.0,0.7516,-0.4537,2.0,4.0,7.0,3.0,0.2529
EID_19763,1,26.0,2.0,0,Lebanon,Sales,Analytical,3.0,1.0,24.0,1.0,3.0,4.0,type2,4.0,3.0,-0.1048,-0.4537,2.0,3.0,7.0,3.0,0.2869
EID_16663,1,28.0,4.0,1,Franklin,Logistics,Directive,6.0,4.0,38.0,0.0,4.0,3.0,type2,1.0,3.0,0.7516,0.7075,1.889078520801573,3.0,8.0,5.0,0.1915
EID_15429,1,27.0,4.0,0,Franklin,Logistics,Directive,3.0,1.0,65.0,1.0,3.0,10.0,type3,4.0,3.0,0.7516,-2.7762,2.0,3.0,8.0,3.0,0.0579999999999999
EID_20032,1,39.0,2.0,1,Springfield,Logistics,Analytical,4.0,3.0,57.0,0.0,2.0,4.0,type1,4.0,1.0,0.7516,0.7075,1.0,4.0,7.0,3.0,
EID_4107,0,39.0,2.0,1,Franklin,Sales,Directive,28.0,1.0,44.0,0.0,2.0,9.0,type3,1.0,3.0,0.7516,0.7075,2.0,5.0,6.0,2.0,
EID_7752,1,50.0,4.0,0,Franklin,Logistics,Directive,25.0,3.0,38.0,0.0,3.0,7.0,type2,2.0,2.0,0.7516,-0.4537,2.0,3.0,5.0,5.0,
EID_20209,0,26.0,3.0,0,Springfield,Sales,Conceptual,2.0,2.0,71.0,1.0,1.0,9.0,type3,1.0,3.0,1.6081,-0.4537,1.0,1.0,7.0,2.0,0.2763
EID_3524,1,50.0,5.0,0,Franklin,Operarions,Analytical,19.0,1.0,34.0,1.0,1.0,5.0,type2,2.0,3.0,-0.9612,0.7075,2.0,3.0,6.0,3.0,
EID_22604,1,60.0,4.0,1,Springfield,Logistics,Conceptual,23.0,3.0,65.0,1.0,3.0,9.0,type2,3.0,3.0,-0.1048,0.7075,3.0,4.0,6.0,2.0,
EID_7593,0,62.0,4.0,1,Springfield,Operarions,Directive,40.0,4.0,23.0,0.0,3.0,8.0,type2,4.0,3.0,-0.1048,0.7075,2.0,3.0,8.0,3.0,0.0798
EID_4422,1,52.0,4.0,0,Franklin,Human Resource Management,Conceptual,13.0,4.0,73.0,1.0,3.0,5.0,type2,3.0,3.0,0.7516,-0.4537,2.0,2.0,8.0,3.0,0.0786
EID_6957,1,47.0,1.0,1,Springfield,Logistics,Directive,9.0,3.0,29.0,2.0,3.0,1.0,type3,3.0,3.0,-0.1048,1.8688,1.8853220274352012,4.0,7.0,3.0,0.0779
EID_25730,0,37.0,3.0,1,Springfield,IT,Analytical,11.0,3.0,24.0,1.0,4.0,10.0,type2,3.0,3.0,0.7516,0.7075,1.8822355812310303,1.0,8.0,4.0,
EID_22670,1,54.0,5.0,0,Lebanon,Purchasing,Directive,19.0,1.0,39.0,1.0,4.0,4.0,type3,5.0,5.0,0.7516,-0.4537,1.0,3.0,7.0,3.0,0.0919
EID_4006,1,53.0,4.0,0,Washington,Operarions,Behavioral,24.0,1.0,56.0,1.0,3.0,6.0,type2,2.0,2.0,0.7516,-0.4537,2.0,2.0,8.0,4.0,
EID_18262,1,22.0,4.0,0,Lebanon,Logistics,Behavioral,3.0,1.0,26.0,1.0,4.0,7.0,type3,1.0,2.0,1.6081,-0.4537,2.0,1.0,7.0,1.0,
EID_23659,1,37.0,5.0,0,Franklin,Accounting and Finance,Analytical,10.0,1.0,32.0,0.0,4.0,6.0,type2,3.0,1.0,-0.9612,0.7075,2.0,4.0,9.0,4.0,
EID_5960,1,49.0,4.0,0,Lebanon,Quality,Directive,17.0,3.0,23.0,1.0,3.0,8.0,type2,1.0,2.0,0.7516,-0.4537,1.0,3.0,7.0,4.0,0.4357
EID_3449,1,50.0,3.0,0,Franklin,Sales,Directive,20.0,4.0,60.0,0.0,3.0,2.0,type2,2.0,3.0,-0.1048,-0.4537,2.0,1.0,8.0,2.0,
EID_19484,1,22.0,4.0,1,Franklin,Operarions,Analytical,3.0,2.0,46.0,1.0,3.0,2.0,type4,2.0,3.0,-1.8176,0.7075,2.0,3.0,6.0,2.0,0.0016
EID_23867,1,26.0,3.0,1,Franklin,Logistics,Conceptual,2.0,2.0,33.0,1.0,3.0,6.0,type2,3.0,3.0,-1.8176,-0.4537,1.0,2.0,9.0,3.0,0.7371
EID_22829,1,22.0,3.0,0,Lebanon,Accounting and Finance,Conceptual,3.0,1.0,40.0,1.0,2.0,8.0,type2,2.0,4.0,-0.1048,-0.4537,2.0,3.0,8.0,3.0,0.1412
EID_17554,0,40.5,1.0,0,Springfield,Marketing,Conceptual,4.0,2.0,63.0,1.0,4.0,7.0,type3,4.0,4.0,-0.9612,0.7075,2.0,4.0,8.0,4.0,0.1194
EID_8898,0,48.0,4.0,0,Washington,Purchasing,Analytical,13.0,1.0,40.0,1.0,1.0,6.0,type3,4.0,2.0,0.7516,-0.4537,2.0,2.0,8.0,3.0,0.1311
EID_13997,0,35.0,1.0,0,Lebanon,IT,Behavioral,13.0,3.0,50.0,1.0,3.0,7.0,type2,1.0,3.0,0.7516,-0.4537,2.0,2.0,8.0,4.0,
EID_17508,0,25.0,4.0,1,Lebanon,IT,Analytical,6.0,1.0,41.0,0.0,4.0,7.0,type2,3.0,3.0,-0.1048,-0.4537,1.0,3.0,8.0,3.0,0.0541
EID_25931,1,26.0,3.0,0,Lebanon,Accounting and Finance,Analytical,4.0,4.0,73.0,1.0,2.0,6.0,type4,2.0,3.0,0.7516,0.7075,1.0,2.0,8.0,2.0,0.0216
EID_10290,0,40.0,2.0,1,Washington,Quality,Behavioral,13.0,1.0,25.0,1.0,1.0,6.0,type3,3.0,3.0,0.7516,-0.4537,1.0,3.0,6.0,3.0,0.0252
EID_22640,1,31.0,1.0,1,Lebanon,Purchasing,Conceptual,13.205421010580178,2.0,44.0,2.0,3.0,2.0,type2,1.0,3.0,-0.9612,0.7075,2.0,1.0,6.0,3.0,0.1855
EID_4151,1,53.0,1.0,0,Lebanon,R&D,Analytical,20.0,4.0,28.0,0.0,2.0,4.0,type2,4.0,3.0,-0.1048,0.7075,2.0,3.0,8.0,4.0,0.123
EID_10840,1,38.0,3.0,0,Lebanon,Sales,Conceptual,12.0,4.0,33.0,2.0,3.0,10.0,type2,1.0,2.0,1.6081,0.7075,2.0,2.0,8.0,3.0,
EID_14234,0,34.0,4.0,0,Springfield,Logistics,Directive,11.0,3.0,41.0,1.0,3.0,7.0,type2,3.0,3.0,0.013488556057529924,0.7075,3.0,3.0,8.0,4.0,
EID_14213,0,38.0,2.0,0,Washington,IT,Conceptual,6.0,2.0,65.0,0.0,3.0,7.0,type2,1.0,4.0,-0.005873710713178874,1.8688,3.0,3.0,8.0,4.0,0.1017
EID_16184,0,23.0,3.0,0,Lebanon,Human Resource Management,Conceptual,4.0,4.0,20.0,1.0,1.0,4.0,type2,3.0,5.0,0.7516,0.7075,2.0,2.0,5.0,3.0,0.1808
EID_5782,1,65.0,3.0,0,Franklin,Logistics,Conceptual,27.0,4.0,42.0,1.0,1.0,6.0,type3,1.0,3.0,-1.8176,-0.4537,1.0,2.0,8.0,3.0,
EID_5743,1,46.0,5.0,0,Washington,Accounting and Finance,Analytical,15.0,1.0,29.0,1.0,2.0,6.0,type2,3.0,3.0,1.6081,-0.4537,2.0,2.0,8.0,5.0,0.7393
EID_6525,0,44.0,2.0,0,Washington,Accounting and Finance,Behavioral,19.0,4.0,37.0,1.0,2.0,5.0,type3,2.0,5.0,0.02161596326517997,0.7075,2.0,2.0,6.0,1.0,0.9688
EID_4472,1,65.0,1.0,0,Franklin,Sales,Directive,35.0,2.0,73.0,2.0,1.0,5.0,type2,1.0,3.0,0.005065323731383672,0.7075,2.0,2.0,8.0,3.0,
EID_4318,1,57.0,4.0,0,Lebanon,R&D,Analytical,24.0,1.0,37.0,0.0,4.0,8.0,type3,1.0,3.0,0.7516,0.7075,1.0,4.0,5.0,2.0,0.7682
EID_14926,1,24.0,3.0,0,Franklin,Sales,Behavioral,5.0,1.0,58.0,2.0,1.0,5.0,type2,3.0,4.0,-0.0028275180732510383,0.7075,2.0,4.0,6.0,2.0,0.1657
EID_9961,0,46.0,3.0,1,Springfield,IT,Behavioral,10.0,3.0,66.0,0.0,4.0,8.0,type2,2.0,3.0,-0.9612,0.7075,1.0,3.0,8.0,3.0,
EID_15144,0,28.0,3.0,0,Lebanon,Operarions,Directive,4.0,2.0,64.0,1.0,3.0,3.0,type2,4.0,1.0,-0.9612,-0.4537,2.0,2.0,8.0,3.0,0.0945
EID_1016,0,38.0,4.0,0,Springfield,R&D,Conceptual,8.0,4.0,67.0,2.0,5.0,9.0,type0,3.0,3.0,-0.1048,-0.4537,2.0,3.0,7.0,3.0,0.1612
EID_25718,0,27.0,2.0,0,Springfield,R&D,Conceptual,3.0,2.0,34.0,1.0,4.0,7.0,type2,3.0,2.0,0.7516,-0.4537,2.0,2.0,6.0,4.0,0.2815
EID_23404,0,37.0,3.0,0,Springfield,Operarions,Directive,5.0,4.0,39.0,0.0,1.0,6.0,type3,2.0,3.0,-0.1048,-0.4537,2.0,2.0,6.0,3.0,0.1677
EID_10126,0,36.0,3.0,0,Clinton,R&D,Conceptual,8.0,3.0,73.0,1.0,1.0,9.0,type3,1.0,3.0,0.7516,0.7075,2.0,2.0,9.0,2.0,
EID_17779,0,23.0,4.0,0,Clinton,IT,Behavioral,4.0,3.0,25.0,1.0,3.0,8.0,type2,2.0,4.0,-0.9612,0.7075,2.0,1.0,8.0,3.0,0.1839
EID_3471,1,59.0,3.0,0,Franklin,Operarions,Behavioral,31.0,1.0,40.0,0.0,3.0,7.0,type2,3.0,4.0,-0.9612,0.7075,1.0,2.0,6.0,3.0,0.0335
EID_2565,0,62.0,4.0,0,Springfield,IT,Analytical,34.0,1.0,72.0,2.0,3.0,7.0,type2,1.0,4.0,-1.8176,0.7075,1.9058278699075968,3.0,7.0,3.0,
EID_17228,1,23.0,4.0,0,Franklin,Operarions,Directive,4.0,1.0,57.0,0.0,3.0,9.0,type3,1.0,2.0,0.7516,-0.4537,2.0,3.0,6.0,2.0,0.2556
EID_20859,0,54.0,3.0,1,Springfield,Purchasing,Directive,26.0,2.0,27.0,2.0,4.0,8.0,type3,2.0,3.0,-0.1048,-0.4537,2.0,3.0,8.0,3.0,0.4617
EID_9861,0,37.0,4.0,1,Franklin,Sales,Directive,13.0,1.0,74.0,0.0,1.0,7.0,type2,3.0,4.0,0.7516,-0.4537,3.0,4.0,7.0,3.0,0.0118
EID_16964,1,24.0,3.0,1,Clinton,Accounting and Finance,Directive,5.0,2.0,46.0,2.0,1.0,6.0,type2,3.0,2.0,-1.8176,0.7075,1.0,4.0,5.0,2.0,0.159
EID_22286,0,28.0,3.0,1,Springfield,Security,Directive,6.0,4.0,54.0,0.0,1.0,7.0,type3,2.0,3.0,0.0016898702590180947,0.7075,1.8969584600027518,4.0,7.0,4.0,0.1253
EID_7652,0,50.0,5.0,1,Washington,Marketing,Analytical,11.0,4.0,28.0,1.0,1.0,2.0,type0,4.0,3.0,-0.1048,0.7075,2.0,2.0,8.0,3.0,
EID_21381,0,25.0,4.0,0,Clinton,Sales,Analytical,6.0,1.0,65.0,0.0,1.0,4.0,type3,2.0,3.0,-0.1048,0.7075,2.0,1.0,9.0,5.0,0.0983
EID_19025,1,22.0,4.0,0,Lebanon,Security,Conceptual,3.0,3.0,55.0,1.0,2.0,6.0,type3,1.0,4.0,-0.1048,-1.615,2.0,2.0,7.0,4.0,0.0389
EID_19750,1,37.0,2.0,0,Lebanon,IT,Directive,13.0,1.0,61.0,1.0,4.0,5.0,type0,3.0,2.0,0.7516,-0.4537,1.0,3.0,8.0,3.0,
EID_22350,0,37.0,4.0,0,Lebanon,Sales,Conceptual,11.0,1.0,62.0,1.0,3.0,6.0,type3,3.0,3.0,-0.1048,-0.4537,2.0,2.0,8.0,3.0,0.2565
EID_16638,1,23.0,3.0,1,Clinton,Purchasing,Directive,4.0,2.0,71.0,1.0,5.0,8.0,type3,1.0,5.0,0.7516,-0.4537,2.0,3.0,6.0,3.0,0.2348
EID_3990,0,58.0,4.0,1,Lebanon,R&D,Conceptual,29.0,1.0,25.0,0.0,1.0,8.0,type2,4.0,3.0,-0.9612,0.7075,3.0,2.0,7.0,3.0,0.0011
EID_6415,0,53.0,4.0,1,Lebanon,Accounting and Finance,Analytical,19.0,2.0,71.0,2.0,1.0,2.0,type1,5.0,3.0,-0.1048,0.7075,2.0,2.0,6.0,5.0,0.0124
EID_20589,0,31.0,3.0,1,Lebanon,Logistics,Directive,7.0,2.0,50.0,0.0,1.0,2.0,type3,4.0,3.0,1.6081,0.7075,2.0,1.0,8.0,2.0,0.1907
EID_5709,1,50.0,3.0,0,Franklin,Logistics,Behavioral,25.0,1.0,25.0,1.0,3.0,4.0,type2,3.0,2.0,0.7516,-0.4537,1.0,3.0,7.0,3.0,0.0709
EID_24131,0,31.0,3.0,0,Springfield,Accounting and Finance,Conceptual,5.0,1.0,31.0,1.0,3.0,7.0,type2,3.0,3.0,0.016314156236961926,-0.4537,2.0,4.0,8.0,5.0,0.0558
EID_24348,1,42.0,2.0,0,Lebanon,Logistics,Conceptual,17.0,4.0,43.0,1.0,5.0,8.0,type2,2.0,3.0,-0.9612,0.7075,1.0,2.0,8.0,3.0,0.1169999999999999
EID_23232,1,25.0,3.0,1,Franklin,Logistics,Conceptual,6.0,4.0,59.0,1.0,2.0,8.0,type2,3.0,4.0,-1.8176,-1.615,1.0,2.0,7.0,2.0,0.1062
EID_6640,1,44.0,4.0,0,Lebanon,R&D,Conceptual,8.0,1.0,53.0,0.0,4.0,5.0,type2,3.0,1.0,1.6081,-0.4537,2.0,4.0,8.0,3.0,
EID_15832,0,27.0,1.0,1,Franklin,Logistics,Conceptual,3.0,2.0,30.0,0.0,2.0,8.0,type2,1.0,3.0,-0.1048,-0.4537,2.0,3.0,7.0,4.0,0.1161
EID_18677,0,23.0,4.0,0,Springfield,IT,Directive,4.0,3.0,24.0,1.0,2.0,8.0,type2,1.0,3.0,-1.8176,-0.4537,2.0,2.0,7.0,3.0,0.2409
EID_15904,1,27.0,2.0,0,Lebanon,Purchasing,Directive,4.0,2.0,20.0,0.0,3.0,6.0,type2,2.0,4.0,-0.9612,-0.4537,1.0,3.0,5.0,4.0,0.0995
EID_1888,1,64.0,1.0,0,Lebanon,IT,Directive,25.0,1.0,58.0,0.0,3.0,7.0,type2,2.0,3.0,-1.8176,-2.7762,1.8997826585962956,1.0,5.0,4.0,0.0696
EID_10154,1,45.0,3.0,1,Springfield,Accounting and Finance,Conceptual,12.0,2.0,27.0,0.0,2.0,7.0,type2,2.0,3.0,0.7516,-0.4537,3.0,2.0,8.0,3.0,0.0048
EID_18654,1,21.0,4.0,1,Springfield,Operarions,Conceptual,2.0,2.0,44.0,1.0,5.0,6.0,type2,2.0,3.0,-0.9612,-0.4537,1.0,4.0,9.0,2.0,0.1338
EID_7936,0,50.0,3.0,0,Franklin,Logistics,Conceptual,28.0,3.0,32.0,1.0,2.0,5.0,type2,1.0,3.0,0.7516,1.8688,2.0,3.0,5.0,5.0,
EID_4578,1,52.0,4.0,0,Franklin,IT,Conceptual,16.0,4.0,53.0,0.0,5.0,6.0,type2,1.0,3.0,-0.9612,-0.4537,2.0,4.0,7.0,3.0,0.3877
EID_8049,1,40.0,4.0,0,Springfield,Accounting and Finance,Directive,12.0,1.0,45.0,1.0,3.0,9.0,type3,2.0,3.0,-0.9612,-0.4537,2.0,5.0,8.0,4.0,0.1468
EID_11737,0,41.0,5.0,1,Franklin,Logistics,Conceptual,2.0,2.0,30.0,0.0,5.0,6.0,type4,1.0,3.0,-0.9612,-1.615,3.0,3.0,7.0,3.0,0.2623
EID_23450,1,54.0,1.0,0,Washington,Purchasing,Analytical,15.0,3.0,27.0,1.0,3.0,8.0,type0,1.0,3.0,0.7516,-0.4537,2.0,4.0,5.0,3.0,0.1556
EID_11020,1,34.0,2.0,0,Franklin,Sales,Conceptual,5.0,1.0,22.0,0.0,5.0,9.0,type2,2.0,3.0,0.7516,0.7075,2.0,2.0,6.0,4.0,
EID_6467,1,48.0,4.0,0,Lebanon,Sales,Behavioral,19.0,3.0,39.0,1.0,1.0,6.0,type2,1.0,3.0,0.7516,0.7075,1.0,4.0,7.0,5.0,0.2195
EID_21730,1,19.0,1.0,1,Washington,Quality,Analytical,0.0,0.0,52.0,2.0,2.0,4.0,type2,1.0,2.0,0.7516,0.7075,1.897592128844348,2.0,5.0,4.0,
EID_20214,0,22.0,5.0,0,Washington,Sales,Directive,3.0,3.0,49.0,0.0,2.0,8.0,type2,2.0,3.0,-0.1048,-0.4537,1.0,4.0,5.0,3.0,0.7716
EID_5440,1,65.0,3.0,1,Franklin,Logistics,Analytical,27.0,1.0,40.0,1.0,2.0,7.0,type2,3.0,3.0,0.7516,-0.4537,2.0,1.0,8.0,4.0,0.2594
EID_11821,0,32.0,4.0,0,Springfield,Logistics,Analytical,3.0,3.0,28.0,1.0,4.0,8.0,type3,3.0,2.0,1.6081,0.7075,2.0,4.0,5.0,3.0,0.193
EID_22703,0,27.0,4.0,0,Springfield,Accounting and Finance,Analytical,4.0,4.0,63.0,0.0,3.0,6.0,type2,2.0,3.0,-0.9612,-0.4537,2.0,3.0,8.0,5.0,0.019
EID_22540,0,30.0,3.0,0,Lebanon,Logistics,Conceptual,6.0,3.0,46.0,1.0,3.0,5.0,type2,2.0,3.0,-1.8176,-0.4537,2.0,3.0,7.0,2.0,0.1365
EID_16999,0,27.0,2.0,0,Clinton,Logistics,Analytical,4.0,4.0,51.0,1.0,3.0,6.0,type3,4.0,4.0,0.002389307386031471,-0.4537,2.0,3.0,8.0,3.0,0.1001
EID_1735,0,64.0,3.0,0,Lebanon,Operarions,Directive,29.0,3.0,72.0,1.0,1.0,2.0,type0,1.0,3.0,0.7516,-0.4537,2.0,1.0,5.0,3.0,0.0306
EID_16603,1,28.0,4.0,0,Franklin,Security,Directive,6.0,1.0,47.0,0.0,1.0,5.0,type3,1.0,5.0,-0.1048,-0.4537,2.0,4.0,6.0,4.0,0.1135
EID_16292,0,24.0,3.0,1,Clinton,IT,Directive,5.0,3.0,40.0,1.0,3.0,4.0,type3,2.0,4.0,0.7516,-0.4537,1.8909016358642101,4.0,6.0,3.0,
EID_7561,0,42.0,3.0,0,Washington,Accounting and Finance,Analytical,13.0,2.0,72.0,1.0,3.0,8.0,type2,1.0,3.0,0.7516,1.8688,2.0,4.0,9.0,5.0,0.0267
EID_13227,0,27.0,3.0,1,Franklin,IT,Directive,4.0,1.0,27.0,0.0,2.0,9.0,type3,1.0,3.0,-0.9612,0.7075,2.0,3.0,7.0,4.0,
EID_10955,1,43.0,3.0,1,Franklin,Quality,Analytical,7.0,3.0,52.0,1.0,4.0,4.0,type2,1.0,3.0,1.6081,-0.4537,2.0,3.0,8.0,4.0,0.2882
EID_22655,0,31.0,3.0,0,Lebanon,IT,Behavioral,8.0,3.0,30.0,1.0,4.0,7.0,type3,2.0,3.0,-0.1048,-2.7762,2.0,3.0,8.0,3.0,0.0
EID_14888,1,28.0,3.0,0,Lebanon,Sales,Conceptual,5.0,4.0,27.0,0.0,5.0,5.0,type3,3.0,4.0,0.7516,0.7075,2.0,4.0,7.0,4.0,
EID_16024,0,26.0,3.0,0,Franklin,Accounting and Finance,Directive,4.0,2.0,46.0,1.0,5.0,8.0,type2,1.0,4.0,0.7516,-1.615,2.0,2.0,8.0,3.0,0.3138
EID_13727,1,26.0,3.0,0,Clinton,Logistics,Conceptual,4.0,2.0,31.0,1.0,3.0,8.0,type2,2.0,3.0,1.6081,0.7075,2.0,3.0,7.0,3.0,0.0461
EID_18362,1,20.0,5.0,1,Lebanon,Human Resource Management,Behavioral,1.0,1.0,39.0,1.0,5.0,5.0,type2,4.0,4.0,-0.1048,0.7075,2.0,1.0,7.0,3.0,
EID_3668,0,59.0,5.0,0,Washington,Purchasing,Directive,37.0,1.0,72.0,0.0,2.0,8.0,type3,2.0,2.0,-0.1048,-0.4537,2.0,2.0,8.0,3.0,0.1453
EID_8464,1,49.0,3.0,1,Franklin,Operarions,Conceptual,16.0,2.0,26.0,1.0,3.0,8.0,type2,1.0,4.0,0.7516,1.8688,2.0,1.0,5.0,5.0,0.1043
EID_10582,1,44.0,3.0,0,Springfield,Purchasing,Behavioral,9.0,2.0,53.0,1.0,3.0,7.0,type2,1.0,3.0,-0.9612,0.7075,2.0,4.0,8.0,3.0,
EID_4866,1,51.0,3.0,0,Washington,Sales,Analytical,13.0,1.0,34.0,0.0,4.0,2.0,type0,4.0,3.0,0.7516,-0.4537,3.0,2.0,6.0,3.0,0.1478
EID_13681,1,30.0,2.0,1,Washington,Logistics,Directive,7.0,3.0,66.0,0.0,5.0,8.0,type2,4.0,3.0,1.6081,0.7075,2.0,4.0,7.0,3.0,
EID_4207,1,58.0,4.0,0,Springfield,Marketing,Directive,15.43373409318044,4.0,23.0,1.0,3.0,4.0,type0,3.0,3.0,0.7516,-0.4537,2.0,3.0,5.0,3.0,0.1274
EID_23694,0,19.0,2.0,1,Lebanon,Accounting and Finance,Analytical,0.0,0.0,36.0,1.0,2.0,6.0,type1,4.0,3.0,-0.1048,0.7075,2.0,3.0,9.0,5.0,0.1577
EID_12518,0,29.0,4.0,0,Clinton,Quality,Behavioral,5.0,2.0,39.0,1.0,4.0,5.0,type1,1.0,4.0,0.7516,0.7075,2.0,2.0,7.0,2.0,
EID_1239,1,65.0,4.0,0,Clinton,Logistics,Directive,33.0,1.0,56.0,0.0,3.0,4.0,type2,3.0,4.0,0.7516,0.7075,2.0,3.0,6.0,3.0,0.0206
EID_24307,0,60.0,3.0,0,Springfield,Quality,Behavioral,32.0,2.0,57.0,1.0,3.0,8.0,type2,3.0,3.0,-0.9612,-0.4537,1.8984057269901957,2.0,7.0,3.0,0.0156
EID_1387,1,60.0,2.0,0,Franklin,Sales,Analytical,29.0,3.0,55.0,1.0,3.0,7.0,type2,3.0,5.0,0.7516,0.7075,2.0,3.0,7.0,5.0,0.0451
EID_2045,1,59.0,5.0,1,Lebanon,IT,Directive,25.0,1.0,39.0,2.0,4.0,4.0,type3,1.0,3.0,1.6081,-0.4537,2.0,4.0,7.0,3.0,
EID_6916,1,43.0,4.0,0,Springfield,Sales,Directive,5.0,1.0,37.0,1.0,5.0,2.0,type2,1.0,5.0,1.6081,-0.4537,2.0,3.0,8.0,2.0,0.1165
EID_15311,1,31.0,5.0,0,Lebanon,R&D,Conceptual,3.0,3.0,39.0,0.0,3.0,8.0,type0,4.0,4.0,0.7516,0.7075,2.0,2.0,7.0,4.0,
EID_21851,0,31.0,3.0,0,Washington,Operarions,Analytical,8.0,3.0,57.0,0.0,2.0,1.0,type2,3.0,3.0,0.7516,-0.4537,1.8991787698823415,3.0,7.0,2.0,0.214
EID_8807,1,45.0,3.0,0,Lebanon,IT,Behavioral,17.0,4.0,58.0,1.0,4.0,9.0,type2,4.0,3.0,0.7516,-0.4537,2.0,5.0,8.0,3.0,
EID_8419,1,49.0,3.0,0,Franklin,Accounting and Finance,Behavioral,21.0,2.0,54.0,1.0,3.0,2.0,type3,4.0,3.0,0.7516,-0.4537,1.0,4.0,6.0,3.0,
EID_10263,1,40.0,3.0,0,Clinton,Purchasing,Behavioral,17.0,2.0,51.0,0.0,2.0,8.0,type3,1.0,4.0,-0.9612,-0.4537,2.0,2.0,8.0,3.0,0.1814
